year,state,state_po,state_fips,state_cen,state_ic,candidate_id,candidate_ballot_name,candidate_display,party_simplified,candidatevotes,totalvotes,vote_share,writein,source_row_count
1992,MICHIGAN,MI,26,34,23.0,george-h-w-bush,"BUSH, GEORGE H.W.",George H. W. Bush,REPUBLICAN,1554940,4274673,0.36375647915056897,False,1
1992,MICHIGAN,MI,26,34,23.0,ross-perot,"PEROT, ROSS",Ross Perot,OTHER,824813,4274673,0.1929534726983795,False,1
1992,MICHIGAN,MI,26,34,23.0,andre-marrou,"MARROU, ANDRE",Andre Marrou,LIBERTARIAN,10175,4274673,0.0023802990310603876,False,1
1992,MICHIGAN,MI,26,34,23.0,howard-phillips,"PHILLIPS, HOWARD",Howard Phillips,OTHER,8263,4274673,0.0019330133556414724,False,1
1992,MICHIGAN,MI,26,34,23.0,john-hagelin,"HAGELIN, JOHN",John Hagelin,OTHER,2954,4274673,0.0006910470110813154,False,1
1992,MICHIGAN,MI,26,34,23.0,helen-halyard,"HALYARD, HELEN",Helen Halyard,OTHER,1432,4274673,0.00033499638451876904,False,1
1992,MICHIGAN,MI,26,34,23.0,write-in-blank,,Write-in/blank,OTHER,914,4274673,0.00021381752475569475,True,1
1992,MINNESOTA,MN,27,41,33.0,bill-clinton,"CLINTON, BILL",Bill Clinton,DEMOCRAT,1020997,2347948,0.4348465127847806,False,1
1992,MINNESOTA,MN,27,41,33.0,george-h-w-bush,"BUSH, GEORGE H.W.",George H. W. Bush,REPUBLICAN,747841,2347948,0.3185083315303405,False,1
1992,MINNESOTA,MN,27,41,33.0,ross-perot,"PEROT, ROSS",Ross Perot,OTHER,562506,2347948,0.23957344881573187,False,1
1992,MINNESOTA,MN,27,41,33.0,andre-marrou,"MARROU, ANDRE",Andre Marrou,LIBERTARIAN,3374,2347948,0.001436999456546738,False,1
1992,MINNESOTA,MN,27,41,33.0,james-bo-gritz,"GRITZ, JAMES ""BO""","James ""Bo"" Gritz",OTHER,3363,2347948,0.0014323145146314996,False,1
1992,MINNESOTA,MN,27,41,33.0,jack-herer,"HERER, JACK",Jack Herer,OTHER,2659,2347948,0.0011324782320562465,False,1
1992,MINNESOTA,MN,27,41,33.0,write-in-blank,,Write-in/blank,OTHER,2499,2347948,0.0010643336223800526,True,1
1992,MINNESOTA,MN,27,41,33.0,john-hagelin,"HAGELIN, JOHN",John Hagelin,OTHER,1406,2347948,0.0005988207575295534,False,1
1992,MINNESOTA,MN,27,41,33.0,james-mac-warren,"WARREN, JAMES ""MAC""","James ""Mac"" Warren",OTHER,990,2347948,0.00042164477237144945,False,1
1992,MINNESOTA,MN,27,41,33.0,lenora-fulani,"FULANI, LENORA",Lenora Fulani,OTHER,958,2347948,0.00040801585043621067,False,1
1992,MINNESOTA,MN,27,41,33.0,howard-phillips,"PHILLIPS, HOWARD",Howard Phillips,OTHER,733,2347948,0.0003121874930790631,False,1
1992,MINNESOTA,MN,27,41,33.0,lyndon-larouche-jr,"LAROUCHE, LYNDON, JR.",Lyndon Larouche Jr.,OTHER,622,2347948,0.0002649121701162036,False,1
1992,MISSOURI,MO,29,43,34.0,bill-clinton,"CLINTON, BILL",Bill Clinton,DEMOCRAT,1053873,2391270,0.4407168575694087,False,1
1992,MISSOURI,MO,29,43,34.0,george-h-w-bush,"BUSH, GEORGE H.W.",George H. W. Bush,REPUBLICAN,811159,2391270,0.3392168178415654,False,1
1992,MISSOURI,MO,29,43,34.0,ross-perot,"PEROT, ROSS",Ross Perot,OTHER,518741,2391270,0.21693117046590304,False,1
1992,MISSOURI,MO,29,43,34.0,andre-marrou,"MARROU, ANDRE",Andre Marrou,LIBERTARIAN,7497,2391270,0.0031351541231228594,False,1
1992,MISSISSIPPI,MS,28,64,46.0,george-h-w-bush,"BUSH, GEORGE H.W.",George H. W. Bush,REPUBLICAN,487793,981793,0.4968389467026145,False,1
1992,MISSISSIPPI,MS,28,64,46.0,bill-clinton,"CLINTON, BILL",Bill Clinton,DEMOCRAT,400258,981793,0.40768064143867394,False,1
1992,MISSISSIPPI,MS,28,64,46.0,ross-perot,"PEROT, ROSS",Ross Perot,OTHER,85626,981793,0.08721390354178528,False,1
1992,MISSISSIPPI,MS,28,64,46.0,other,OTHER,Other,OTHER,4310,981793,0.004389927408323343,False,1
1992,MISSISSIPPI,MS,28,64,46.0,andre-marrou,"MARROU, ANDRE",Andre Marrou,LIBERTARIAN,2154,981793,0.002193945159519369,False,1
1992,MISSISSIPPI,MS,28,64,46.0,howard-phillips,"PHILLIPS, HOWARD",Howard Phillips,OTHER,1652,981793,0.0016826357490835645,False,1
1992,MONTANA,MT,30,81,64.0,bill-clinton,"CLINTON, BILL",Bill Clinton,DEMOCRAT,154507,410583,0.3763112452293446,False,1
1992,MONTANA,MT,30,81,64.0,george-h-w-bush,"BUSH, GEORGE H.W.",George H. W. Bush,REPUBLICAN,144207,410583,0.3512249654759208,False,1
1992,MONTANA,MT,30,81,64.0,ross-perot,"PEROT, ROSS",Ross Perot,OTHER,107225,410583,0.2611530433554239,False,1
1992,MONTANA,MT,30,81,64.0,other,OTHER,Other,OTHER,3658,410583,0.00890928265417711,False,1
1992,MONTANA,MT,30,81,64.0,andre-marrou,"MARROU, ANDRE",Andre Marrou,LIBERTARIAN,986,410583,0.002401463285133578,False,1
1992,NORTH CAROLINA,NC,37,56,47.0,george-h-w-bush,"BUSH, GEORGE H.W.",George H. W. Bush,REPUBLICAN,1134661,2611850,0.43442808737102057,False,1
1992,NORTH CAROLINA,NC,37,56,47.0,bill-clinton,"CLINTON, BILL",Bill Clinton,DEMOCRAT,1114042,2611850,0.42653368302161304,False,1
1992,NORTH CAROLINA,NC,37,56,47.0,ross-perot,"PEROT, ROSS",Ross Perot,OTHER,357864,2611850,0.1370155253938779,False,1
1992,NORTH CAROLINA,NC,37,56,47.0,andre-marrou,"MARROU, ANDRE",Andre Marrou,LIBERTARIAN,5171,2611850,0.0019798227310144152,False,1
1992,NORTH CAROLINA,NC,37,56,47.0,lenora-fulani,"FULANI, LENORA",Lenora Fulani,OTHER,59,2611850,2.258935237475353e-05,False,1
1992,NORTH CAROLINA,NC,37,56,47.0,john-hagelin,"HAGELIN, JOHN",John Hagelin,OTHER,41,2611850,1.5697685548557537e-05,False,1
1992,NORTH CAROLINA,NC,37,56,47.0,james-mac-warren,"WARREN, JAMES ""MAC""","James ""Mac"" Warren",OTHER,12,2611850,4.594444550797328e-06,False,1
1992,NORTH DAKOTA,ND,38,44,36.0,george-h-w-bush,"BUSH, GEORGE H.W.",George H. W. Bush,REPUBLICAN,136244,308133,0.442159716745691,False,1
1992,NORTH DAKOTA,ND,38,44,36.0,bill-clinton,"CLINTON, BILL",Bill Clinton,DEMOCRAT,99168,308133,0.32183505174713517,False,1
1992,NORTH DAKOTA,ND,38,44,36.0,ross-perot,"PEROT, ROSS",Ross Perot,OTHER,71084,308133,0.2306925905372031,False,1
1992,NORTH DAKOTA,ND,38,44,36.0,other,OTHER,Other,OTHER,1637,308133,0.0053126409699707595,False,1
1992,NEBRASKA,NE,31,46,35.0,george-h-w-bush,"BUSH, GEORGE H.W.",George H. W. Bush,REPUBLICAN,343678,737546,0.4659750035929962,False,1
1992,NEBRASKA,NE,31,46,35.0,bill-clinton,"CLINTON, BILL",Bill Clinton,DEMOCRAT,216864,737546,0.29403454157435605,False,1
1992,NEBRASKA,NE,31,46,35.0,ross-perot,"PEROT, ROSS",Ross Perot,OTHER,174104,737546,0.23605849669037593,False,1
1992,NEBRASKA,NE,31,46,35.0,other,OTHER,Other,OTHER,1560,737546,0.0021151223110151772,False,1
1992,NEBRASKA,NE,31,46,35.0,andre-marrou,"MARROU, ANDRE",Andre Marrou,LIBERTARIAN,1340,737546,0.0018168358312566266,False,1
1992,NEW HAMPSHIRE,NH,33,12,4.0,bill-clinton,"CLINTON, BILL",Bill Clinton,DEMOCRAT,209040,537215,0.38911795091350765,False,1
1992,NEW HAMPSHIRE,NH,33,12,4.0,george-h-w-bush,"BUSH, GEORGE H.W.",George H. W. Bush,REPUBLICAN,202484,537215,0.37691427082266876,False,1
1992,NEW HAMPSHIRE,NH,33,12,4.0,ross-perot,"PEROT, ROSS",Ross Perot,OTHER,121337,537215,0.22586301573857767,False,1
1992,NEW HAMPSHIRE,NH,33,12,4.0,andre-marrou,"MARROU, ANDRE",Andre Marrou,LIBERTARIAN,3548,537215,0.006604432117494858,False,1
1992,NEW HAMPSHIRE,NH,33,12,4.0,lenora-fulani,"FULANI, LENORA",Lenora Fulani,OTHER,512,537215,0.0009530634848245116,False,1
1992,NEW HAMPSHIRE,NH,33,12,4.0,john-hagelin,"HAGELIN, JOHN",John Hagelin,OTHER,294,537215,0.000547266922926575,False,1
1992,NEW JERSEY,NJ,34,22,12.0,bill-clinton,"CLINTON, BILL",Bill Clinton,DEMOCRAT,1436206,3343594,0.42953959123027496,False,1
1992,NEW JERSEY,NJ,34,22,12.0,george-h-w-bush,"BUSH, GEORGE H.W.",George H. W. Bush,REPUBLICAN,1356865,3343594,0.40581033462794824,False,1
1992,NEW JERSEY,NJ,34,22,12.0,ross-perot,"PEROT, ROSS",Ross Perot,OTHER,521829,3343594,0.1560682905879123,False,1
1992,NEW JERSEY,NJ,34,22,12.0,andre-marrou,"MARROU, ANDRE",Andre Marrou,LIBERTARIAN,6822,3343594,0.0020403194885503444,False,1
1992,NEW JERSEY,NJ,34,22,12.0,drew-bradford,"BRADFORD, DREW",Drew Bradford,OTHER,4749,3343594,0.0014203279465150374,False,1
1992,NEW JERSEY,NJ,34,22,12.0,lenora-fulani,"FULANI, LENORA",Lenora Fulani,OTHER,3513,3343594,0.0010506658404100498,False,1
1992,NEW JERSEY,NJ,34,22,12.0,howard-phillips,"PHILLIPS, HOWARD",Howard Phillips,OTHER,2670,3343594,0.0007985419282365024,False,1
1992,NEW JERSEY,NJ,34,22,12.0,lyndon-larouche-jr,"LAROUCHE, LYNDON, JR.",Lyndon Larouche Jr.,OTHER,2095,3343594,0.0006265712882604766,False,1
1992,NEW JERSEY,NJ,34,22,12.0,james-mac-warren,"WARREN, JAMES ""MAC""","James ""Mac"" Warren",OTHER,2011,3343594,0.0006014486208552833,False,1
1992,NEW JERSEY,NJ,34,22,12.0,ron-daniels,"DANIELS, RON",Ron Daniels,OTHER,1996,3343594,0.000596962430247213,False,1
1992,NEW JERSEY,NJ,34,22,12.0,james-bo-gritz,"GRITZ, JAMES ""BO""","James ""Bo"" Gritz",OTHER,1867,3343594,0.0005583811910178089,False,1
1992,NEW JERSEY,NJ,34,22,12.0,helen-haylard,"HAYLARD, HELEN",Helen Haylard,OTHER,1618,3343594,0.000483910426923843,False,1
1992,NEW JERSEY,NJ,34,22,12.0,john-hagelin,"HAGELIN, JOHN",John Hagelin,OTHER,1353,3343594,0.0004046543928479355,False,1
1992,NEW MEXICO,NM,35,85,66.0,bill-clinton,"CLINTON, BILL",Bill Clinton,DEMOCRAT,261617,569986,0.45898846638338486,False,1
1992,NEW MEXICO,NM,35,85,66.0,george-h-w-bush,"BUSH, GEORGE H.W.",George H. W. Bush,REPUBLICAN,212824,569986,0.37338460944654783,False,1
1992,NEW MEXICO,NM,35,85,66.0,ross-perot,"PEROT, ROSS",Ross Perot,OTHER,91895,569986,0.1612232581151116,False,1
1992,NEW MEXICO,NM,35,85,66.0,andre-marrou,"MARROU, ANDRE",Andre Marrou,LIBERTARIAN,1615,569986,0.002833402925685894,False,1
1992,NEW MEXICO,NM,35,85,66.0,howard-phillips,"PHILLIPS, HOWARD",Howard Phillips,OTHER,620,569986,0.001087746014814399,False,1
1992,NEW MEXICO,NM,35,85,66.0,john-hagelin,"HAGELIN, JOHN",John Hagelin,OTHER,562,569986,0.000985989129557568,False,1
1992,NEW MEXICO,NM,35,85,66.0,lenora-fulani,"FULANI, LENORA",Lenora Fulani,OTHER,369,569986,0.0006473843217201826,False,1
1992,NEW MEXICO,NM,35,85,66.0,james-mac-warren,"WARREN, JAMES ""MAC""","James ""Mac"" Warren",OTHER,183,569986,0.0003210605172758629,False,1
1992,NEW MEXICO,NM,35,85,66.0,gloria-estella-la-riva,"LA RIVA, GLORIA ESTELLA",Gloria Estella La Riva,OTHER,181,569986,0.0003175516591635584,False,1
1992,NEW MEXICO,NM,35,85,66.0,earl-dodge,"DODGE, EARL",Earl Dodge,OTHER,120,569986,0.00021053148673827078,False,1
1992,NEVADA,NV,32,88,65.0,bill-clinton,"CLINTON, BILL",Bill Clinton,DEMOCRAT,189148,506318,0.3735754999822246,False,1
1992,NEVADA,NV,32,88,65.0,george-h-w-bush,"BUSH, GEORGE H.W.",George H. W. Bush,REPUBLICAN,175828,506318,0.34726792253089955,False,1
1992,NEVADA,NV,32,88,65.0,ross-perot,"PEROT, ROSS",Ross Perot,OTHER,132580,506318,0.2618512476348856,False,1
1992,NEVADA,NV,32,88,65.0,james-bo-gritz,"GRITZ, JAMES ""BO""","James ""Bo"" Gritz",OTHER,2892,506318,0.005711825374566971,False,1
1992,NEVADA,NV,32,88,65.0,other,OTHER,Other,OTHER,2537,506318,0.00501068498453541,False,1
1992,NEVADA,NV,32,88,65.0,andre-marrou,"MARROU, ANDRE",Andre Marrou,LIBERTARIAN,1835,506318,0.0036242045512899007,False,1
1992,NEVADA,NV,32,88,65.0,howard-phillips,"PHILLIPS, HOWARD",Howard Phillips,OTHER,677,506318,0.0013371043494404702,False,1
1992,NEVADA,NV,32,88,65.0,lenora-fulani,"FULANI, LENORA",Lenora Fulani,OTHER,483,506318,0.0009539459391133636,False,1
1992,NEVADA,NV,32,88,65.0,john-hagelin,"HAGELIN, JOHN",John Hagelin,OTHER,338,506318,0.0006675646530441343,False,1
1992,NEW YORK,NY,36,21,13.0,bill-clinton,"CLINTON, BILL",Bill Clinton,DEMOCRAT,3346894,7079432,0.4727630691275797,False,1
1992,NEW YORK,NY,36,21,13.0,george-h-w-bush,"BUSH, GEORGE H.W.",George H. W. Bush,REPUBLICAN,2041690,7079432,0.2883974307543317,False,1
1992,NEW YORK,NY,36,21,13.0,ross-perot,"PEROT, ROSS",Ross Perot,OTHER,1090721,7079432,0.15406899875583238,False,1
1992,NEW YORK,NY,36,21,13.0,george-h-w-bush,"BUSH, GEORGE H.W.",George H. W. Bush,OTHER,304959,7079432,0.04307676096048384,False,2
1992,NEW YORK,NY,36,21,13.0,blank-vote-scattering,BLANK VOTE/SCATTERING,Blank Vote/Scattering,OTHER,152951,7079432,0.021604981868601887,False,1
1992,NEW YORK,NY,36,21,13.0,bill-clinton,"CLINTON, BILL",Bill Clinton,OTHER,97556,7079432,0.013780201575493627,False,1
1992,NEW YORK,NY,36,21,13.0,james-mac-warren,"WARREN, JAMES ""MAC""","James ""Mac"" Warren",OTHER,15472,7079432,0.002185486067243813,False,1
1992,NEW YORK,NY,36,21,13.0,andre-marrou,"MARROU, ANDRE",Andre Marrou,LIBERTARIAN,13451,7079432,0.0019000111873381932,False,1
1992,NEW YORK,NY,36,21,13.0,lenora-fulani,"FULANI, LENORA",Lenora Fulani,OTHER,11318,7079432,0.0015987158291795162,False,1
1992,NEW YORK,NY,36,21,13.0,john-hagelin,"HAGELIN, JOHN",John Hagelin,OTHER,4420,7079432,0.0006243438739153085,False,1
1992,OHIO,OH,39,31,24.0,bill-clinton,"CLINTON, BILL",Bill Clinton,DEMOCRAT,1984942,4939967,0.4018128056321024,False,1
1992,OHIO,OH,39,31,24.0,george-h-w-bush,"BUSH, GEORGE H.W.",George H. W. Bush,REPUBLICAN,1894310,4939967,0.383466124368847,False,1
1992,OHIO,OH,39,31,24.0,ross-perot,"PEROT, ROSS",Ross Perot,OTHER,1036426,4939967,0.20980423553436692,False,1
1992,OHIO,OH,39,31,24.0,other,OTHER,Other,OTHER,24247,4939967,0.004908332383596894,False,1
1992,OHIO,OH,39,31,24.0,write-in-blank,,Write-in/blank,OTHER,42,4939967,8.50208108677649e-06,True,1
1992,OKLAHOMA,OK,40,73,53.0,george-h-w-bush,"BUSH, GEORGE H.W.",George H. W. Bush,REPUBLICAN,592929,1390359,0.4264574832830945,False,1
1992,OKLAHOMA,OK,40,73,53.0,bill-clinton,"CLINTON, BILL",Bill Clinton,DEMOCRAT,473066,1390359,0.3402473749585539,False,1
1992,OKLAHOMA,OK,40,73,53.0,ross-perot,"PEROT, ROSS",Ross Perot,OTHER,319878,1390359,0.23006863694916205,False,1
1992,OKLAHOMA,OK,40,73,53.0,andre-marrou,"MARROU, ANDRE",Andre Marrou,LIBERTARIAN,4486,1390359,0.003226504809189569,False,1
1992,OREGON,OR,41,92,72.0,bill-clinton,"CLINTON, BILL",Bill Clinton,DEMOCRAT,621314,1462643,0.42478855058958337,False,1
1992,OREGON,OR,41,92,72.0,george-h-w-bush,"BUSH, GEORGE H.W.",George H. W. Bush,REPUBLICAN,475757,1462643,0.32527212723815724,False,1
1992,OREGON,OR,41,92,72.0,ross-perot,"PEROT, ROSS",Ross Perot,OTHER,354091,1462643,0.24208983326758476,False,1
1992,OREGON,OR,41,92,72.0,andre-marrou,"MARROU, ANDRE",Andre Marrou,LIBERTARIAN,4277,1462643,0.0029241585267218316,False,1
1992,OREGON,OR,41,92,72.0,lenora-fulani,"FULANI, LENORA",Lenora Fulani,OTHER,3030,1462643,0.0020715923161017417,False,1
1992,OREGON,OR,41,92,72.0,other,OTHER,Other,OTHER,2609,1462643,0.0017837572121153283,False,1
1992,OREGON,OR,41,92,72.0,write-in-blank,,Write-in/blank,OTHER,1565,1462643,0.001069980849735718,True,1
1992,PENNSYLVANIA,PA,42,23,14.0,bill-clinton,"CLINTON, BILL",Bill Clinton,DEMOCRAT,2239164,4959810,0.45146164873251193,False,1
1992,PENNSYLVANIA,PA,42,23,14.0,george-h-w-bush,"BUSH, GEORGE H.W.",George H. W. Bush,REPUBLICAN,1791841,4959810,0.3612721051814485,False,1
1992,PENNSYLVANIA,PA,42,23,14.0,ross-perot,"PEROT, ROSS",Ross Perot,OTHER,902667,4959810,0.1819962861480581,False,1
1992,PENNSYLVANIA,PA,42,23,14.0,andre-marrou,"MARROU, ANDRE",Andre Marrou,LIBERTARIAN,21477,4959810,0.00433020619741482,False,1
1992,PENNSYLVANIA,PA,42,23,14.0,lenora-fulani,"FULANI, LENORA",Lenora Fulani,OTHER,4661,4959810,0.0009397537405666749,False,1
1992,RHODE ISLAND,RI,44,15,5.0,bill-clinton,"CLINTON, BILL",Bill Clinton,DEMOCRAT,213299,453365,0.4704796356136888,False,1
1992,RHODE ISLAND,RI,44,15,5.0,george-h-w-bush,"BUSH, GEORGE H.W.",George H. W. Bush,REPUBLICAN,131601,453365,0.29027604689378317,False,1
1992,RHODE ISLAND,RI,44,15,5.0,ross-perot,"PEROT, ROSS",Ross Perot,OTHER,105045,453365,0.23170072678746706,False,1
1992,RHODE ISLAND,RI,44,15,5.0,lenora-fulani,"FULANI, LENORA",Lenora Fulani,OTHER,1878,453365,0.004142357702954573,False,1
1992,RHODE ISLAND,RI,44,15,5.0,andre-marrou,"MARROU, ANDRE",Andre Marrou,LIBERTARIAN,571,453365,0.0012594708457865076,False,1
1992,RHODE ISLAND,RI,44,15,5.0,lyndon-larouche-jr,"LAROUCHE, LYNDON, JR.",Lyndon Larouche Jr.,OTHER,494,453365,0.0010896297685088173,False,1
1992,RHODE ISLAND,RI,44,15,5.0,john-hagelin,"HAGELIN, JOHN",John Hagelin,OTHER,262,453365,0.0005779008083994133,False,1
1992,RHODE ISLAND,RI,44,15,5.0,howard-phillips,"PHILLIPS, HOWARD",Howard Phillips,OTHER,215,453365,0.0004742315794117323,False,1
1992,SOUTH CAROLINA,SC,45,57,48.0,george-h-w-bush,"BUSH, GEORGE H.W.",George H. W. Bush,REPUBLICAN,577507,1228912,0.46993356725298474,False,1
1992,SOUTH CAROLINA,SC,45,57,48.0,bill-clinton,"CLINTON, BILL",Bill Clinton,DEMOCRAT,525514,1228912,0.4276254117463252,False,1
1992,SOUTH CAROLINA,SC,45,57,48.0,ross-perot,"PEROT, ROSS",Ross Perot,OTHER,119257,1228912,0.09704275000976474,False,1
1992,SOUTH CAROLINA,SC,45,57,48.0,andre-marrou,"MARROU, ANDRE",Andre Marrou,LIBERTARIAN,2719,1228912,0.0022125262020388768,False,1
1992,SOUTH CAROLINA,SC,45,57,48.0,howard-phillips,"PHILLIPS, HOWARD",Howard Phillips,OTHER,2680,1228912,0.002180790813337326,False,1
1992,SOUTH CAROLINA,SC,45,57,48.0,lenora-fulani,"FULANI, LENORA",Lenora Fulani,OTHER,1235,1228912,0.0010049539755491036,False,1
1992,SOUTH DAKOTA,SD,46,45,37.0,george-h-w-bush,"BUSH, GEORGE H.W.",George H. W. Bush,REPUBLICAN,136718,336254,0.4065914457523182,False,1
1992,SOUTH DAKOTA,SD,46,45,37.0,bill-clinton,"CLINTON, BILL",Bill Clinton,DEMOCRAT,124888,336254,0.37140970813730095,False,1
1992,SOUTH DAKOTA,SD,46,45,37.0,ross-perot,"PEROT, ROSS",Ross Perot,OTHER,73295,336254,0.2179751021549186,False,1
1992,SOUTH DAKOTA,SD,46,45,37.0,andre-marrou,"MARROU, ANDRE",Andre Marrou,LIBERTARIAN,814,336254,0.0024207890463756564,False,1
1992,SOUTH DAKOTA,SD,46,45,37.0,other,OTHER,Other,OTHER,539,336254,0.0016029549090865833,False,1
1992,TENNESSEE,TN,47,62,54.0,bill-clinton,"CLINTON, BILL",Bill Clinton,DEMOCRAT,933521,1982638,0.47084793088803906,False,1
1992,TENNESSEE,TN,47,62,54.0,george-h-w-bush,"BUSH, GEORGE H.W.",George H. W. Bush,REPUBLICAN,841300,1982638,0.42433364033171966,False,1
1992,TENNESSEE,TN,47,62,54.0,ross-perot,"PEROT, ROSS",Ross Perot,OTHER,199968,1982638,0.10085956185647607,False,1
1992,TENNESSEE,TN,47,62,54.0,other,OTHER,Other,OTHER,7688,1982638,0.0038776619836803287,False,1
1992,TENNESSEE,TN,47,62,54.0,write-in-blank,,Write-in/blank,OTHER,161,1982638,8.120494008487681e-05,True,1
1992,TEXAS,TX,48,74,49.0,george-h-w-bush,"BUSH, GEORGE H.W.",George H. W. Bush,REPUBLICAN,2496071,6154018,0.40560021111410466,False,1
1992,TEXAS,TX,48,74,49.0,bill-clinton,"CLINTON, BILL",Bill Clinton,DEMOCRAT,2281815,6154018,0.37078458334051023,False,1
1992,TEXAS,TX,48,74,49.0,ross-perot,"PEROT, ROSS",Ross Perot,OTHER,1354781,6154018,0.22014576492951435,False,1
1992,TEXAS,TX,48,74,49.0,andre-marrou,"MARROU, ANDRE",Andre Marrou,LIBERTARIAN,19699,6154018,0.003200998112127719,False,1
1992,TEXAS,TX,48,74,49.0,write-in-blank,,Write-in/blank,OTHER,1652,6154018,0.000268442503743083,True,1
1992,UTAH,UT,49,87,67.0,george-h-w-bush,"BUSH, GEORGE H.W.",George H. W. Bush,REPUBLICAN,322632,743998,0.4336463270062554,False,1
1992,UTAH,UT,49,87,67.0,ross-perot,"PEROT, ROSS",Ross Perot,OTHER,203400,743998,0.2733878316877196,False,1
1992,UTAH,UT,49,87,67.0,bill-clinton,"CLINTON, BILL",Bill Clinton,DEMOCRAT,183429,743998,0.24654501759413333,False,1
1992,UTAH,UT,49,87,67.0,james-bo-gritz,"GRITZ, JAMES ""BO""","James ""Bo"" Gritz",OTHER,28602,743998,0.03844365173024659,False,1
1992,UTAH,UT,49,87,67.0,andre-marrou,"MARROU, ANDRE",Andre Marrou,LIBERTARIAN,1900,743998,0.0025537703058341557,False,1
1992,UTAH,UT,49,87,67.0,john-hagelin,"HAGELIN, JOHN",John Hagelin,OTHER,1319,743998,0.0017728542281027638,False,1
1992,UTAH,UT,49,87,67.0,lyndon-larouche-jr,"LAROUCHE, LYNDON, JR.",Lyndon Larouche Jr.,OTHER,1089,743998,0.0014637136121333659,False,1
1992,UTAH,UT,49,87,67.0,lenora-fulani,"FULANI, LENORA",Lenora Fulani,OTHER,414,743998,0.000556453108744916,False,1
1992,UTAH,UT,49,87,67.0,howard-phillips,"PHILLIPS, HOWARD",Howard Phillips,OTHER,393,743998,0.0005282272264172753,False,1
1992,UTAH,UT,49,87,67.0,other,OTHER,Other,OTHER,292,743998,0.0003924741733176702,False,1
1992,UTAH,UT,49,87,67.0,james-mac-warren,"WARREN, JAMES ""MAC""","James ""Mac"" Warren",OTHER,200,743998,0.0002688179269299111,False,1
1992,UTAH,UT,49,87,67.0,ron-daniels,"DANIELS, RON",Ron Daniels,OTHER,177,743998,0.00023790386533297132,False,1
1992,UTAH,UT,49,87,67.0,j-quinn-brisben,"BRISBEN, J. QUINN",J. Quinn Brisben,OTHER,151,743998,0.0002029575348320829,False,1
1992,VIRGINIA,VA,51,54,40.0,george-h-w-bush,"BUSH, GEORGE H.W.",George H. W. Bush,REPUBLICAN,1150517,2559129,0.4495736635394308,False,1
1992,VIRGINIA,VA,51,54,40.0,bill-clinton,"CLINTON, BILL",Bill Clinton,DEMOCRAT,1038650,2559129,0.4058607440265809,False,1
1992,VIRGINIA,VA,51,54,40.0,ross-perot,"PEROT, ROSS",Ross Perot,OTHER,348639,2559129,0.136233460681349,False,1
1992,VIRGINIA,VA,51,54,40.0,other,OTHER,Other,OTHER,15129,2559129,0.005911777014757756,False,1
1992,VIRGINIA,VA,51,54,40.0,andre-marrou,"MARROU, ANDRE",Andre Marrou,LIBERTARIAN,5730,2559129,0.002239043049412515,False,1
1992,VIRGINIA,VA,51,54,40.0,write-in-blank,,Write-in/blank,OTHER,464,2559129,0.00018131168846900644,True,1
1992,VERMONT,VT,50,13,6.0,bill-clinton,"CLINTON, BILL",Bill Clinton,DEMOCRAT,133592,289701,0.46113751764750555,False,1
1992,VERMONT,VT,50,13,6.0,george-h-w-bush,"BUSH, GEORGE H.W.",George H. W. Bush,REPUBLICAN,88122,289701,0.30418258825478683,False,1
1992,VERMONT,VT,50,13,6.0,ross-perot,"PEROT, ROSS",Ross Perot,OTHER,65991,289701,0.22779003179139873,False,1
1992,VERMONT,VT,50,13,6.0,andre-marrou,"MARROU, ANDRE",Andre Marrou,LIBERTARIAN,501,289701,0.0017293692462228298,False,1
1992,VERMONT,VT,50,13,6.0,write-in-blank,,Write-in/blank,OTHER,488,289701,0.001684495393526429,True,1
1992,VERMONT,VT,50,13,6.0,other,OTHER,Other,OTHER,329,289701,0.0011356536567012196,False,1
1992,VERMONT,VT,50,13,6.0,john-hagelin,"HAGELIN, JOHN",John Hagelin,OTHER,315,289701,0.0010873279691820186,False,1
1992,VERMONT,VT,50,13,6.0,howard-phillips,"PHILLIPS, HOWARD",Howard Phillips,OTHER,124,289701,0.0004280275180272074,False,1
1992,VERMONT,VT,50,13,6.0,lenora-fulani,"FULANI, LENORA",Lenora Fulani,OTHER,100,289701,0.00034518348228000596,False,1
1992,VERMONT,VT,50,13,6.0,james-mac-warren,"WARREN, JAMES ""MAC""","James ""Mac"" Warren",OTHER,82,289701,0.00028305045546960487,False,1
1992,VERMONT,VT,50,13,6.0,lyndon-larouche-jr,"LAROUCHE, LYNDON, JR.",Lyndon Larouche Jr.,OTHER,57,289701,0.00019675458489960338,False,1
1992,WASHINGTON,WA,53,91,73.0,bill-clinton,"CLINTON, BILL",Bill Clinton,DEMOCRAT,993037,2287565,0.43410220037463415,False,1
1992,WASHINGTON,WA,53,91,73.0,george-h-w-bush,"BUSH, GEORGE H.W.",George H. W. Bush,REPUBLICAN,731234,2287565,0.31965605348919046,False,1
1992,WASHINGTON,WA,53,91,73.0,ross-perot,"PEROT, ROSS",Ross Perot,OTHER,541780,2287565,0.23683698605285533,False,1
1992,WASHINGTON,WA,53,91,73.0,andre-marrou,"MARROU, ANDRE",Andre Marrou,LIBERTARIAN,7533,2287565,0.003293021181911771,False,1
